,drugname_brand,drugname_generic,anatomical,therapeutic,pharmacologic,chemical,substance,name
4675,METROGEL,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE
4676,METROGEL,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4677,METROGEL,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4678,METROGEL,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4679,METROGEL,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE
4680,METROGEL,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4681,METROGEL,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4682,METROGEL,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4683,METROGEL,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4684,METROGEL,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4685,METROGEL,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4686,METROGEL,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4687,METROGEL,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4688,METROGEL,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4689,METROGEL,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4690,METROGEL,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4691,METROGEL,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4692,METROGEL,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4693,METROGEL,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4694,METROGEL,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4695,METROGEL-VAGINAL,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE
4696,METROGEL-VAGINAL,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4697,METROGEL-VAGINAL,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4698,METROGEL-VAGINAL,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4699,METROGEL-VAGINAL,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE
4700,METROGEL-VAGINAL,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4701,METROGEL-VAGINAL,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4702,METROGEL-VAGINAL,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4703,METROGEL-VAGINAL,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4704,METROGEL-VAGINAL,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4705,METROGEL-VAGINAL,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4706,METROGEL-VAGINAL,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4707,METROGEL-VAGINAL,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4708,METROGEL-VAGINAL,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4709,METROGEL-VAGINAL,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4710,METROGEL-VAGINAL,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4711,METROGEL-VAGINAL,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4712,METROGEL-VAGINAL,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4713,METROGEL-VAGINAL,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4714,METROGEL-VAGINAL,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4715,METROLOTION,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE
4716,METROLOTION,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4717,METROLOTION,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4718,METROLOTION,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4719,METROLOTION,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE
4720,METROLOTION,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4721,METROLOTION,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4722,METROLOTION,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4723,METROLOTION,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4724,METROLOTION,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4725,METROLOTION,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4726,METROLOTION,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4727,METROLOTION,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4728,METROLOTION,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4729,METROLOTION,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4730,METROLOTION,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4731,METROLOTION,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4732,METROLOTION,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4733,METROLOTION,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4734,METROLOTION,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4735,METRONIDAZOLE,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE
4736,METRONIDAZOLE,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4737,METRONIDAZOLE,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4738,METRONIDAZOLE,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4739,METRONIDAZOLE,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE
4740,METRONIDAZOLE,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4741,METRONIDAZOLE,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4742,METRONIDAZOLE,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4743,METRONIDAZOLE,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4744,METRONIDAZOLE,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4745,METRONIDAZOLE,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4746,METRONIDAZOLE,METRONIDAZOLE,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4747,METRONIDAZOLE,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4748,METRONIDAZOLE,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4749,METRONIDAZOLE,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4750,METRONIDAZOLE,METRONIDAZOLE,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,IMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4751,METRONIDAZOLE,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE
4752,METRONIDAZOLE,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4753,METRONIDAZOLE,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4754,METRONIDAZOLE,METRONIDAZOLE,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,NITROIMIDAZOLE DERIVATIVES,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4755,NORITATE,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE
4756,NORITATE,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4757,NORITATE,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4758,NORITATE,METRONIDAZOLE,ALIMENTARY TRACT AND METABOLISM,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ANTIINFECTIVES AND ANTISEPTICS FOR LOCAL ORAL TREATMENT,METRONIDAZOLE,METRONIDAZOLE BENZOATE
4759,NORITATE,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE
4760,NORITATE,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE HYDROCHLORIDE
4761,NORITATE,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE PHOSPHATE
4762,NORITATE,METRONIDAZOLE,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,OTHER CHEMOTHERAPEUTICS,METRONIDAZOLE,METRONIDAZOLE BENZOATE
